Année du Baccalauréat;Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
2024;Mathématiques Spécialité,Numérique et Sciences Informatiques;Licence Sciences de la vie, biologie, santé;561;36.0;7
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;Licence L.AS;61554;18644.0;3909
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;Licence Pluri Sciences économiques - Gestion;7144;4316.0;782
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;Licence Psychlogie, Sciences cognitives;5302;2788.0;348
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;Licence STAPS;9291;5459.0;1564
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;Sciences po;952;81.0;48
2024;Mathématiques Spécialité,Sciences Economiques et Sociales Spécialité;Licence LEA;2039;1389.0;229
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;CPGE S;2096;1459.0;704
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Pluri Droit - Sciences éco - AES;4;0.0;0
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;Licence STAPS;405;192.0;61
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Sociologie, Démographie;28;12.0;2
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Arts;639;368.0;99
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Chimie;2223;679.0;94
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Pluri Sciences économiques - Gestion;2214;1206.0;268
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence Psychlogie, Sciences cognitives;23;8.0;2
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence Sciences de l univers, de la terre, de l espace;9;3.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;BTS Agricole;1;1.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;CPGE ECG;1;1.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence Géographie;3;2.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence Sciences de l éducation;6;4.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence Sciences de la vie, biologie, santé;1;0.0;0
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;Licence Sciences économiques;9;6.0;0
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;BUT Production;11;1.0;1
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;Ecoles de Commerce;0;0.0;0
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;Licence Formation générale aux métiers de l ingénieur;0;0.0;0
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;Licence Informatique;8;5.0;5
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;Licence Mathématiques;2;0.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Autres formations;111;37.0;21
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;BTS Service;101;48.0;22
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;BTS Production;9;3.0;0
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;CPGE L;22;21.0;13
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence AES;31;15.0;4
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Pluri Sciences économiques - Gestion;38;22.0;6
2024;Physique-Chimie Spécialité,Numérique et Sciences Informatiques;Licence AES;8;5.0;0
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Formations d'ART;44;9.0;6
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Licence Pluri Langues;0;0.0;0
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Licence Pluri Lettres - Sciences du langage - Arts;5;4.0;0
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Licence Sciences de l information et de la communication;18;10.0;3
2024;Physique-Chimie Spécialité,Sciences de l'ingénieur et sciences physiques;Autres formations;60;17.0;5
2024;Physique-Chimie Spécialité,Sciences de l'ingénieur et sciences physiques;CPGE L;0;0.0;0
2024;Physique-Chimie Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Pluri Droit - Sciences éco - AES;1;0.0;0
2024;Physique-Chimie Spécialité,Éducation physique, pratiques et culture sportives;Sciences po;0;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;BTS Production;1292;360.0;111
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;CUPGE;296;43.0;11
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Arts;1894;948.0;307
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Electronique, Génie électrique, EEA;5;2.0;1
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Géographie;3585;2539.0;704
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Mathématiques et informatique;0;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;Licence Mathématiques;27;5.0;1
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;Licence Pluri Sciences;129;72.0;10
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;22;1.0;0
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;Formations d'ART;1427;261.0;154
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Pluri Sciences économiques - Gestion;6145;3376.0;861
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;BTS Agricole;12;6.0;1
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;BUT Service;36;16.0;8
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;DCG;7;1.0;0
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Arts;5;2.0;1
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Formation générale aux métiers de l ingénieur;10;6.0;0
2024;Sciences de l'ingénieur et sciences physiques,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Sciences de gestion;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;Licence AES;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;Licence Chimie;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;Licence Génie civil;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;Licence Sciences politiques;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Langues, littératures et cultures étrangères et régionales;Licence Psychlogie, Sciences cognitives;3;2.0;0
2024;Sciences de l'ingénieur et sciences physiques,Langues, littératures et cultures étrangères et régionales;Licence Sciences de l information et de la communication;8;4.0;1
2024;Sciences de l'ingénieur et sciences physiques,Langues, littératures et cultures étrangères et régionales;Licence Sciences du langage - Linguistique;2;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;BTS Service;113;56.0;15
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;BUT Production;216;118.0;76
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;Licence Langues et littératures étrangères;11;9.0;2
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;Licence Sciences de gestion;2;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;Licence Sciences de l univers, de la terre, de l espace;3;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Numérique et Sciences Informatiques;PASS;4;1.0;0
2024;Sciences de l'ingénieur et sciences physiques,Éducation physique, pratiques et culture sportives;Licence Formation générale aux métiers de l ingénieur;1;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Éducation physique, pratiques et culture sportives;Licence Mathématiques et informatique;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Éducation physique, pratiques et culture sportives;Licence Pluri Langues;0;0.0;0
2024;Sciences de l'ingénieur et sciences physiques,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences;0;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Sciences juridiques;1249;848.0;378
2024;Sciences de la vie et de la Terre Spécialité,Humanités, Littérature et Philosophie;Licence MASS;12;4.0;0
2024;Sciences de la vie et de la Terre Spécialité,Humanités, Littérature et Philosophie;Licence Mathématiques;55;5.0;0
2024;Sciences de la vie et de la Terre Spécialité,Humanités, Littérature et Philosophie;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Humanités, Littérature et Philosophie;Licence Pluri Sciences économiques - Gestion;65;26.0;3
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;CUPGE;4;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sciences de l information et de la communication;171;99.0;15
2024;Sciences de la vie et de la Terre Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sciences de la vie, biologie, santé;1488;702.0;252
2024;Sciences de la vie et de la Terre Spécialité,Numérique et Sciences Informatiques;Licence Informatique;172;95.0;34
2024;Sciences de la vie et de la Terre Spécialité,Sciences Economiques et Sociales Spécialité;Licence Electronique, Génie électrique, EEA;1;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Sciences Economiques et Sociales Spécialité;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;1461;515.0;118
2024;Sciences de la vie et de la Terre Spécialité,Sciences de l'ingénieur et sciences physiques;DEUST;4;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Langues et littératures françaises;1;1.0;0
2024;Sciences de la vie et de la Terre Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Sciences du langage - Linguistique;0;0.0;0
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;BTS Agricole;79;47.0;19
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;Licence Physique;34;1.0;0
2024;Sciences de la vie et de la Terre Spécialité,Éducation physique, pratiques et culture sportives;Licence Pluri Langues;1;1.0;0
2024;Biologie/Ecologie,Numérique et Sciences Informatiques;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2024;Biologie/Ecologie,Sciences Economiques et Sociales Spécialité;Licence Pluri Langues;0;0.0;0
2024;Biologie/Ecologie,Éducation physique, pratiques et culture sportives;Licence LEA;0;0.0;0
2024;Biologie/Ecologie,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;3;1.0;0
2024;Histoire-Géographie, Géopolitique et Sciences politiques,Langues, littératures et cultures étrangères et régionales;Licence L.AS;9434;342.0;72
2024;Humanités, Littérature et Philosophie,Éducation physique, pratiques et culture sportives;Ensemble des bacheliers;56;51.0;46
2024;Langues, littératures et cultures étrangères et régionales,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;3;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;Autres formations;6;2.0;1
2024;Littérature et langues et cultures de l'Antiquité,Art;BUT Production;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;Ecoles d'ingénieurs;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;Formations d'ART;4;1.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Langues, littératures et cultures étrangères et régionales;DEUST;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Langues, littératures et cultures étrangères et régionales;Licence Archéologie, Ethno, Préhistoire, Anthropologie;2;2.0;0
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;Licence Pluri Lettres - Sciences du langage - Arts;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;Licence Pluri Sciences économiques - Gestion;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;Licence Psychlogie, Sciences cognitives;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences Economiques et Sociales Spécialité;Formations d'ART;2;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Sciences Economiques et Sociales Spécialité;Licence Langues et littératures françaises;4;3.0;1
2024;Littérature et langues et cultures de l'Antiquité,Sciences de la vie et de la Terre Spécialité;D.E  social;2;1.0;1
2024;Mathématiques Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Pluri Sciences économiques - Gestion;1098;644.0;172
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;CUPGE;6932;3550.0;422
2024;Mathématiques Spécialité,Sciences Economiques et Sociales Spécialité;Licence Sciences juridiques;10000;6437.0;2181
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Sciences de l information et de la communication;42;30.0;4
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence L.AS;397;56.0;19
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;PASS;52;11.0;3
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence Informatique;11;7.0;3
