cpge_type,panier_name,school_name,city,department,taux_integration_pct,moyenne_bac,moyenne_multi_ans_pct,rang_multi_ans,parcoursup
PSI,Polytechnique + ENS,Pierre-de-Fermat,Toulouse,31,32.6,18,24.3,1e/134,oui
PSI,Polytechnique + ENS,Louis-le-Grand,Paris,75,16.7,18.2,16.4,4e/134,oui
PSI,Polytechnique + ENS,Ste-Geneviève,Versailles,78,15.4,18.5,18.1,3e/134,oui
PSI,Polytechnique + ENS,Hoche,Versailles,78,15,17.7,23.3,2e/134,oui
PSI,Polytechnique + ENS,Stanislas,Paris,75,14,17.6,13.8,6e/134,oui
PSI,Polytechnique + ENS,Lazaristes,Lyon,69,10.9,18.2,14.3,5e/134,oui
PSI,Polytechnique + ENS,Lakanal,Sceaux,92,8.3,17.1,8.4,7e/134,oui
PSI,Polytechnique + ENS,Le Parc,Lyon,69,7.1,18.1,6.4,8e/134,oui
PSI,Polytechnique + ENS,Saint-Louis,Paris,75,6.4,17.9,5.1,10e/134,oui
PSI,Polytechnique + ENS,Thiers,Marseille,13,5.3,17.2,1.4,22e/134,oui
PSI,Polytechnique + ENS,Michelet,Vanves,92,5.1,16.9,3.6,13e/134,oui
PSI,Polytechnique + ENS,Henri-Loritz,Nancy,54,4.1,15.1,0.8,32e/134,oui
PSI,Polytechnique + ENS,Chateaubriand,Rennes,35,2.8,17.6,0.8,32e/134,oui
PSI,Polytechnique + ENS,Fabert,Metz,57,2.7,15.8,1,26e/134,oui
PSI,Polytechnique + ENS,Champollion,Grenoble,38,2.4,16.9,4.5,11e/134,oui
PSI,Polytechnique + ENS,Condorcet,Paris,75,2.4,16.6,4.2,12e/134,oui
PSI,Polytechnique + ENS,Marcelin-Berthelot,St-Maur-des-Fossés,94,2.4,16.8,3.1,15e/134,oui
PSI,Polytechnique + ENS,Descartes,Tours,37,2.3,17.1,3.3,14e/134,oui
PSI,Polytechnique + ENS,Carnot,Dijon,21,2.2,16,1,26e/134,oui
PSI,Polytechnique + ENS,César-Baggio,Lille,59,2.2,14.6,0.9,29e/134,oui
PSI,Polytechnique + ENS,Janson-de-Sailly,Paris,75,2.2,16.9,1.1,25e/134,oui
PSI,Polytechnique + ENS,Montaigne,Bordeaux,33,2.2,17.2,2,18e/134,oui
PSI,Polytechnique + ENS,Saint-Stanislas,Nantes,44,2.2,15.9,1,26e/134,oui
PSI,Polytechnique + ENS,Bellevue,Toulouse,31,2.1,16.9,2.5,17e/134,oui
PSI,Polytechnique + ENS,Chaptal,Paris,75,2.1,16.4,1.5,19e/134,oui
PSI,Polytechnique + ENS,La Martinière-Monplaisir,Lyon,69,1.5,16.5,0.5,40e/134,oui
PSI,Polytechnique + ENS,Gustave-Eiffel,Bordeaux,33,1.2,16,0.9,29e/134,oui
PSI,Polytechnique + ENS,Clemenceau,Nantes,44,1.1,17.1,1.5,19e/134,oui
PSI,Polytechnique + ENS,Abulcasis,Rabat,,0,,,,unknown
PSI,Polytechnique + ENS,Albert-Châtelet,Douai,59,0,16.3,0,50e/134,oui
PSI,Polytechnique + ENS,Aristide-Briand,Evreux,27,0,14.2,0,50e/134,oui
PSI,Polytechnique + ENS,Arsonval,St-Maur-des-Fossés,94,0,15.2,0,50e/134,oui
PSI,Polytechnique + ENS,Assomption,Rennes,35,0,14.8,0,50e/134,oui
PSI,Polytechnique + ENS,Baimbridge,Pointe-à-Pitre,97,0,14.9,0,50e/134,oui
PSI,Polytechnique + ENS,Berthollet,Annecy,74,0,16,0.6,37e/134,oui
PSI,Polytechnique + ENS,Blaise-Pascal,Clermont-Ferrand,63,0,16.2,0,50e/134,oui
PSI,Polytechnique + ENS,Blaise-Pascal,Orsay,91,0,17.3,1.3,23e/134,oui
PSI,Polytechnique + ENS,Brizeux,Quimper,29,0,14.7,0,50e/134,oui
PSI,Polytechnique + ENS,Buffon,Paris,75,0,16,0,50e/134,oui
PSI,Polytechnique + ENS,Camille-Guérin,Poitiers,86,0,15.4,0,50e/134,oui
PSI,Polytechnique + ENS,Camille-Vernet,Valence,26,0,15,0,50e/134,oui
PSI,Polytechnique + ENS,Cézanne,Aix-en-Provence,13,0,16.4,0,50e/134,oui
PSI,Polytechnique + ENS,Chrestien-de-Troyes,Troyes,10,0,14.9,0,50e/134,oui
PSI,Polytechnique + ENS,CIV-Valbonne,Sophia-Antipolis,06,0,15.7,0,50e/134,oui
PSI,Polytechnique + ENS,Claude-Bernard,Paris,75,0,14.6,0,50e/134,oui
PSI,Polytechnique + ENS,Cormontaigne,Metz,57,0,13.7,0.9,29e/134,oui
PSI,Polytechnique + ENS,Corneille,Rouen,76,0,16.8,1.5,19e/134,oui
PSI,Polytechnique + ENS,Couffignal,Strasbourg,67,0,14.6,0,50e/134,oui
PSI,Polytechnique + ENS,Daudet,Nîmes,30,0,15.4,0,50e/134,oui
PSI,Polytechnique + ENS,Déodat-de-Séverac,Toulouse,31,0,16.4,0.4,46e/134,oui
PSI,Polytechnique + ENS,Dumont-d'Urville,Toulon,83,0,14.8,0,50e/134,oui
PSI,Polytechnique + ENS,Dupuy-de-Lôme,Lorient,56,0,15.1,0,50e/134,oui
PSI,Polytechnique + ENS,Errazi,El Jadida,,0,,0,50e/134,unknown
PSI,Polytechnique + ENS,Etienne-Mimard,St-Etienne,42,0,13.9,0,50e/134,oui
PSI,Polytechnique + ENS,Faidherbe,Lille,59,0,17.5,2.6,16e/134,oui
PSI,Polytechnique + ENS,Fénelon-Ste-Marie,Paris,75,0,16,0.5,40e/134,oui
PSI,Polytechnique + ENS,François-1er,Fontainebleau,77,0,16.3,0,50e/134,oui
PSI,Polytechnique + ENS,François-Arago,Perpignan,66,0,15,0.4,46e/134,oui
PSI,Polytechnique + ENS,Franklin-Roosevelt,Reims,51,0,14.6,0,50e/134,oui
PSI,Polytechnique + ENS,Frédéric-Mistral,Avignon,84,0,13.4,0,50e/134,oui
PSI,Polytechnique + ENS,Gay-Lussac,Limoges,87,0,16.4,0,50e/134,oui
PSI,Polytechnique + ENS,Gustave-Eiffel,Dijon,21,0,14.7,0.6,37e/134,oui
PSI,Polytechnique + ENS,Henri-Bergson,Angers,49,0,15.9,0,50e/134,oui
PSI,Polytechnique + ENS,Henri-Poincaré,Nancy,54,0,16.9,0,50e/134,oui
PSI,Polytechnique + ENS,Ibn Al Ghazi,Rabat,,0,,0,50e/134,unknown
PSI,Polytechnique + ENS,Ibn-Timiya,Marrakech,,0,,0.2,49e/134,unknown
PSI,Polytechnique + ENS,IPEST,Tunis,,0,,1.2,24e/134,unknown
PSI,Polytechnique + ENS,Jacques-Decour,Paris,75,0,15.5,0,50e/134,oui
PSI,Polytechnique + ENS,Jean-Baptiste-Say,Paris,75,0,16.5,0,50e/134,oui
PSI,Polytechnique + ENS,Jean-Bart,Dunkerque,59,0,15.4,0,50e/134,oui
PSI,Polytechnique + ENS,Jean-Dautet,La Rochelle,17,0,14.7,0,50e/134,oui
PSI,Polytechnique + ENS,Jean-Jaurès,Argenteuil,95,0,12.7,0,50e/134,oui
PSI,Polytechnique + ENS,Jean-Jaurès - Condorcet,Montreuil,93,0,,0,50e/134,oui
PSI,Polytechnique + ENS,Jean-Perrin,Lyon,69,0,15.3,0,50e/134,oui
PSI,Polytechnique + ENS,Jean-Perrin,Marseille,13,0,15,0,50e/134,oui
PSI,Polytechnique + ENS,Jeanne-d'Albret,St-Germain-en-Laye,78,0,15.6,0,50e/134,oui
PSI,Polytechnique + ENS,Joffre,Montpellier,34,0,17.1,0.7,36e/134,oui
PSI,Polytechnique + ENS,Joliot Curie,Rennes,35,0,15.7,0.5,40e/134,oui
PSI,Polytechnique + ENS,Jules-Ferry,Versailles,78,0,15.7,0.8,32e/134,oui
PSI,Polytechnique + ENS,Jules-Garnier,Nouméa,983,0,,5.8,9e/134,oui
PSI,Polytechnique + ENS,Kléber,Strasbourg,67,0,16.8,0.3,48e/134,oui
PSI,Polytechnique + ENS,L'Essouriau,Les Ulis,91,0,14,0,50e/134,oui
PSI,Polytechnique + ENS,La Fayette,Clermont-Ferrand,63,0,15,0,50e/134,oui
PSI,Polytechnique + ENS,La Résidence,Casablanca,,0,,0,50e/134,unknown
PSI,Polytechnique + ENS,Laetitia-Bonaparte,Ajaccio,20,0,15.6,,,oui
PSI,Polytechnique + ENS,Lalande,Bourg-en-Bresse,01,0,14.5,,,oui
PSI,Polytechnique + ENS,Lapérouse,Albi,81,0,15.3,0,50e/134,oui
PSI,Polytechnique + ENS,Leconte-de-Lisle,St-Denis-de-La Réunion,974,0,15.7,0.8,32e/134,oui
PSI,Polytechnique + ENS,Léon-Gontran-Damas,Cayenne,,0,16.2,0,50e/134,oui
PSI,Polytechnique + ENS,Les Eucalyptus,Nice,06,0,14.4,0,50e/134,oui
PSI,Polytechnique + ENS,Louis-Barthou,Pau,64,0,15.1,0,50e/134,oui
PSI,Polytechnique + ENS,Louis-Pasteur,Neuilly-sur-Seine,92,0,17.1,0,50e/134,oui
PSI,Polytechnique + ENS,Louis-Thuillier,Amiens,80,0,15.5,0,50e/134,oui
PSI,Polytechnique + ENS,Masséna,Nice,06,0,17.1,0.5,40e/134,oui
PSI,Polytechnique + ENS,Mohamed-V,Casablanca,,0,,0,50e/134,unknown
PSI,Polytechnique + ENS,Moissan,Meaux,77,0,14.7,0,50e/134,oui
PSI,Polytechnique + ENS,Montesquieu,Le Mans,72,0,15.5,0.5,40e/134,oui
PSI,Polytechnique + ENS,Moulay Idriss,Fès,,0,,,,unknown
PSI,Polytechnique + ENS,Moulay Youssef,Rabat,,0,,0,50e/134,unknown
PSI,Polytechnique + ENS,Omar Ibn Al-Khattab,Méknès,,0,,,,unknown
